"text","cmp_code","eu_code"
"Making the Wealthy Pay Their Fair Share of Taxes","H",NA
"At a time of massive income and wealth inequality,","503",NA
"we believe the wealthiest Americans and largest corporations must pay their fair share of taxes.","503",NA
"Democrats will claw back tax breaks for companies that ship jobs overseas,","503",NA
"eliminate tax breaks for big oil and gas companies,","403",NA
"and crack down on inversions and other methods companies use to dodge their tax responsibilities.","403",NA
"We will make sure that our tax code rewards businesses that make investments and provide good-paying jobs here in the United States, not businesses that walk out on America.","403",NA
"We will end deferrals so that American corporations pay United States taxes immediately on foreign profits and can no longer escape paying their fair share of U.S. taxes by stashing profits abroad.","403",NA
"We will then use the revenue raised from fixing the corporate tax code to reinvest in rebuilding America","411",NA
"and ensuring economic growth","410",NA
"that will lead to millions of good-paying jobs.","701",NA
"We will ensure those at the top contribute to our country’s future by establishing a multimillionaire surtax to ensure millionaires and billionaires pay their fair share.","503",NA
"In addition, we will shut down the “private tax system” for those at the top,","403",NA
"immediately close egregious loopholes like those enjoyed by hedge fund managers, restore fair taxation on multimillion dollar estates,","403",NA
"and ensure millionaires can no longer pay a lower rate than their secretaries.","503",NA
"At a time of near-record corporate profits, slow wage growth, and rising costs,","403",NA
