"text","cmp_code","eu_code"
"that there is a moral law recognized as “the Laws of Nature and of Nature's God”;","603",NA
"and that American government is to operate with the consent of the governed.","202.1",NA
"We are also the party of the Constitution, the greatest political document ever written.","203",NA
"It is the solemn compact built upon principles of the Declaration that enshrines our God-given individual rights","203",NA
"and ensures that all Americans stand equal before the law,","503",NA
"defines the purposes and limits of government,","203",NA
"and is the blueprint for ordered liberty that makes the United States the world's freest and most prosperous nation.","203",NA
"We reaffirm the Constitution's fundamental principles: limited government, separation of powers, individual liberty, and the rule of law.","203",NA
"We denounce bigotry, racism, anti-Semitism, ethnic prejudice, and religious intolerance.","503",NA
"Therefore, we oppose discrimination based on race, sex, religion, creed, disability, or national origin and support statutes to end such discrimination.","503",NA
"As the Party of Abraham Lincoln, we must continue to foster solutions to America's difficult challenges when it comes to race relations today.","503",NA
"We continue to encourage equality for all citizens and access to the American Dream.","503",NA
"Merit and hard work should determine advancement in our society,","503",NA
"so we reject unfair preferences, quotas, and set-asides as forms of discrimination.","503",NA
"Our ranks include Americans from every faith and tradition,","603",NA
"and we respect the right of each American to follow his or her deeply held beliefs.","603",NA
"Our Constitution is in crisis.","203",NA
"More than 90 percent of federal requirements are now imposed by regulatory agencies, without any vote of the House or Senate or signature of the President.","202.3",NA
"The current Administration has exceeded its constitutional authority,","203",NA
"brazenly and flagrantly violated the separation of powers,","203",NA
"sought to divide America into groups and turn citizen against citizen.","503",NA
"The President has refused to defend or enforce laws he does not like,","203",NA
"used executive orders to enact national policies in areas constitutionally reserved solely to Congress,","203",NA
"made unconstitutional “recess” appointments to Senate-confirmed positions,","203",NA
"directed regulatory agencies to overstep their statutory authority,","203",NA
